year,location,sqft,bedrooms,bathrooms,amenities,real_estate_type,crime_rates,area,Population,GDP (in crores),Fixed Deposit Interest Rate (% p.a.),Literacy Rate (%),Development Rate,HF,Area-wise Price,price
2009,Udhna,2042,4,2,4,Apartment,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,1307.81
2009,Adajan,2344,3,1,5,Villa,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,2375.75
2009,Sachin,1536,4,2,2,Villa,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,558.77
2009,Sarthana,830,1,1,3,Villa,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,295.36
2009,Althan,2146,1,3,10,Villa,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,1987.88
2009,Pal,2243,3,3,10,Apartment,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,6068.83
2009,Piplod,2104,3,2,2,House,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,632.81
2009,Varachha,1569,5,3,6,House,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,3081.11
2009,Katargam,1313,4,1,2,Apartment,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,588.46
2009,Katargam,1654,4,2,5,Villa,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,1638.22
2009,Pal,2342,5,3,4,Apartment,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,3505.92
2009,Adajan,986,3,2,9,Villa,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,4865.27
2009,Adajan,1503,5,2,4,Apartment,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,3235.85
2009,Ghod Dod Road,756,1,1,6,Apartment,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,896.32
2009,Dindoli,842,4,3,2,Villa,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,614.18
2009,Vesu,2216,1,2,6,Apartment,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,1619.41
2009,City Light,862,3,1,1,House,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,348.77
2009,Bhestan,1670,2,1,8,Apartment,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,1116.23
2009,Udhna,1784,1,1,10,House,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,984.82
2009,City Light,1790,4,2,4,Apartment,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,1991.6
2009,Vesu,687,1,2,5,House,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,1350.39
2009,Piplod,2955,5,1,6,House,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,2610.48
2009,Varachha,1764,4,2,3,House,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,1185.62
2009,Pal,1333,5,3,3,Villa,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,2634.19
2009,Adajan,2502,3,2,1,Apartment,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,539.52
2009,Sarthana,944,3,2,5,Apartment,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,1307.65
2009,Athwa,2855,1,1,10,House,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,1504.36
2009,Udhna,694,5,2,10,Apartment,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,3922.59
2009,Althan,2180,1,3,5,Apartment,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,987.24
2009,Pal,1645,1,2,4,Villa,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,1087.82
2009,Pal,1443,4,1,5,Villa,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,3043.2
2009,Sarthana,1313,2,3,8,Villa,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,1835.4
2009,Sachin,1900,3,3,5,House,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,1256.64
2009,Katargam,1317,5,2,3,Villa,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,1178.56
2009,Adajan,1075,1,3,3,House,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,1013.26
2009,Vesu,1538,5,2,1,Apartment,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,808.97
2009,Udhna,2418,2,1,7,House,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,1148.03
2009,Athwa,2800,2,1,1,House,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,249.97
2009,Pal,890,3,2,7,House,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,3778.64
2009,Adajan,2771,3,1,4,Villa,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,1903.06
2009,Adajan,543,4,3,5,Villa,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,3710.67
2009,City Light,1834,5,3,3,House,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,1943.4
2009,Piplod,1723,2,3,9,House,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,2491.33
2009,Bhestan,1092,5,2,4,House,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,1339.63
2009,Athwa,1382,1,1,7,House,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,1049.05
2009,Varachha,2262,5,2,8,Apartment,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,3789.37
2009,Katargam,2752,4,2,6,House,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,1965.07
2009,Althan,1079,3,3,8,Apartment,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,2841.68
2009,Vesu,1779,4,1,3,House,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,1823.53
2009,Sachin,1579,1,2,3,Villa,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,336.05
2009,Katargam,2544,1,1,2,House,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,197.33
2009,Sarthana,2668,5,1,8,Villa,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,2886.51
2009,Sarthana,1983,2,3,5,Villa,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,1148.72
2009,Piplod,1441,4,3,6,Apartment,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,2604.93
2009,Althan,2315,4,2,2,Villa,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,792.41
2009,Varachha,2652,5,3,7,Apartment,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,3592.1
2009,Ghod Dod Road,959,3,2,2,House,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,797.16
2009,Varachha,2841,2,1,5,Apartment,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,987.47
2009,Sarthana,2201,1,2,1,House,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,131.27
2009,Bhestan,2088,4,2,7,Villa,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,1956.75
2009,Dindoli,2633,2,3,3,Villa,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,587.99
2009,Pal,1904,2,1,4,Villa,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,1358.89
2009,Adajan,1073,2,3,10,Apartment,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,4719.23
2009,Katargam,970,3,1,9,House,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,2061.27
2009,Pal,1079,4,2,4,Apartment,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,2696.44
2009,Katargam,1751,1,2,3,House,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,393.48
2009,Pal,2249,1,3,9,Villa,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,3061.99
2009,Adajan,1756,3,3,2,Villa,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,1218.18
2009,Udhna,1218,1,3,6,Apartment,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,980.91
2009,Vesu,2841,1,1,6,Villa,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,1237.7
2009,City Light,2214,1,2,8,Apartment,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,1594.21
2009,Varachha,1536,5,1,6,House,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,2607.53
2009,Dindoli,2672,2,3,7,Villa,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,1372.04
2009,Varachha,506,4,2,1,House,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,394.77
2009,Katargam,2349,1,2,8,Apartment,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,1046.83
2009,Varachha,501,1,2,2,Apartment,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,315.75
2009,Piplod,1527,3,1,8,Apartment,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,2210.58
2009,Katargam,2743,1,3,6,Villa,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,988.42
2009,Sarthana,2377,4,1,10,Villa,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,2953.04
2009,Bhestan,1670,5,2,2,House,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,669.97
2009,Sarthana,869,4,1,7,House,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,2060.64
2009,Althan,1662,3,1,9,House,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,2491.14
2009,Udhna,1362,5,3,9,Apartment,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,3824.79
2009,Vesu,1952,4,1,10,Apartment,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,6068.41
2009,City Light,536,5,3,8,Apartment,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,5177.04
2009,Sachin,1586,3,3,4,Apartment,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,1004.45
2009,City Light,2166,2,3,2,Villa,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,700.23
2009,Varachha,2257,4,3,1,Apartment,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,434.21
2009,Adajan,2908,3,2,8,Villa,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,4346.86
2009,Vesu,1917,2,2,7,House,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,2840.29
2009,City Light,2860,4,1,2,Apartment,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,896.41
2009,Pal,2394,3,2,1,House,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,540.89
2009,Varachha,2781,3,1,9,Villa,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,2503.33
2009,Katargam,1519,1,2,1,Apartment,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,130.81
2009,Ghod Dod Road,834,3,3,9,Villa,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,4037.68
2009,Dindoli,2169,2,2,7,Apartment,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,1172.07
2009,Pal,2185,3,1,6,Apartment,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,2832.5
2009,Pal,2821,4,3,5,Villa,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,3727.1
2009,Dindoli,1765,4,1,10,Apartment,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,2511.17
2009,Katargam,705,2,2,6,House,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,1177.69
2009,Varachha,2129,1,2,10,Villa,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,1593.17
2009,Bhestan,1603,5,1,2,Apartment,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,613.81
2009,Pal,1468,5,3,2,Villa,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,1756.52
2009,Udhna,2645,1,3,7,Villa,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,1152.83
2009,Ghod Dod Road,1970,1,2,10,Apartment,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,1992.57
2009,Katargam,1930,5,1,2,Apartment,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,719.27
2009,Althan,2375,1,2,5,House,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,793.31
2009,Udhna,2455,1,1,7,Apartment,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,687.22
2009,City Light,2729,5,1,8,House,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,4388.76
2009,Katargam,592,4,3,8,House,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,2877.45
2009,Dindoli,2835,5,2,4,Apartment,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,1339.34
2009,Vesu,1115,4,2,10,Villa,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,6755.63
2009,Sachin,1158,1,2,8,House,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,893.95
2009,Pal,588,3,3,2,Apartment,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,1213.29
2009,Althan,1474,4,3,4,Villa,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,1740.31
2009,City Light,2854,4,2,6,Villa,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,2999.86
2009,Udhna,1803,4,3,10,Apartment,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,3596.27
2009,Sachin,1262,2,3,5,Villa,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,978.1
2009,Sachin,2065,4,1,8,Villa,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,2013.06
2009,Udhna,1770,4,2,9,Apartment,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,2942.46
2009,Varachha,2589,3,2,5,Apartment,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,1579.28
2009,Pal,2023,1,1,8,Apartment,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,1619.83
2009,Althan,1484,5,3,1,House,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,513.49
2009,Athwa,1326,2,1,7,House,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,1745.76
2009,Udhna,1427,5,2,8,Villa,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,3143.26
2009,Adajan,844,4,1,9,House,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,5464.51
2009,City Light,2378,4,3,3,House,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,1645.38
2009,Piplod,1833,2,2,1,House,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,237.39
2009,Sarthana,2673,5,1,9,Villa,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,3247.34
2009,Athwa,2695,2,1,7,House,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,1749.48
2009,Katargam,1128,1,2,2,House,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,262.02
2009,Sarthana,1354,1,2,6,Apartment,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,784.84
2009,Sachin,2671,4,3,6,Apartment,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,1841.61
2009,Katargam,1808,2,3,3,Villa,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,688.98
2009,Bhestan,1425,4,3,7,Villa,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,2150.76
2009,Varachha,1058,3,2,2,Villa,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,632.82
2009,Piplod,2311,2,1,9,House,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,1782.9
2009,Athwa,867,1,2,10,Apartment,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,1991.71
2009,Varachha,2073,4,1,8,Villa,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,2852.6
2009,Bhestan,2365,4,2,6,Apartment,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,1674.18
2009,Ghod Dod Road,1036,3,2,10,House,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,3986.1
2009,Althan,2735,3,2,1,House,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,316.63
2009,Bhestan,2194,1,2,2,Villa,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,224.37
2009,Sachin,2293,5,3,6,Villa,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,2179.69
2009,Varachha,864,1,3,1,House,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,197.6
2009,Katargam,2859,3,2,10,Villa,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,2628.48
2009,Varachha,2059,2,2,9,Villa,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,2143.68
2009,Athwa,2448,5,3,8,Apartment,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,5178.22
2009,Sarthana,1271,3,2,10,House,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,2617.87
2009,Udhna,1977,2,2,2,Villa,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,394.11
2009,Althan,912,5,3,6,Apartment,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,3078.22
2009,Ghod Dod Road,2521,4,3,8,Apartment,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,4381.85
2009,Adajan,1005,3,1,10,Villa,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,4732.18
2009,Vesu,2772,3,2,9,House,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,4870.47
2009,Althan,2676,2,3,2,Apartment,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,552.8
2009,Bhestan,1544,1,3,1,Villa,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,139.9
2009,Udhna,2975,4,2,4,House,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,1310.26
2009,Vesu,2050,5,1,2,Apartment,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,1483.29
2009,Athwa,678,4,2,6,Apartment,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,2986.88
2009,Adajan,2335,3,1,6,House,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,2840.71
2009,Athwa,2510,3,2,6,Villa,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,2400.94
2009,City Light,2148,4,1,8,Apartment,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,3585.21
2009,Vesu,2265,3,1,10,Apartment,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,4720.95
2009,Vesu,503,5,2,4,Villa,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,3237.89
2009,Pal,2171,5,3,6,House,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,5266.24
2009,Sarthana,2524,4,1,10,Apartment,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,2942.9
2009,Adajan,1740,1,3,6,Villa,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,2036.92
2009,Athwa,1472,2,3,10,House,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,3490.04
2009,Adajan,2839,3,2,5,Apartment,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,2697.87
2009,Vesu,882,3,2,7,House,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,3778.6
2009,Varachha,2301,1,3,3,Apartment,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,592.37
2009,Udhna,933,5,2,9,House,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,3532.04
2009,Bhestan,1792,2,1,2,Villa,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,279.94
2009,Varachha,1202,1,3,4,Apartment,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,789.52
2009,Vesu,2105,3,1,5,Apartment,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,2360.36
2009,Athwa,1597,4,3,7,Apartment,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,3833.62
2009,Bhestan,847,1,1,4,House,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,335.22
2009,Athwa,2119,1,3,4,House,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,998.81
2009,Pal,2338,4,1,6,Apartment,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,3641.38
2009,Ghod Dod Road,599,1,1,8,House,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,1196.48
2009,Dindoli,1484,3,3,5,House,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,1256.36
2009,Dindoli,580,2,3,7,House,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,1367.48
2009,Ghod Dod Road,1086,1,2,4,Villa,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,799.79
2009,Sachin,1946,2,3,8,Apartment,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,1562.63
2009,Sarthana,570,2,2,4,Apartment,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,784.56
2009,Althan,1748,2,1,7,House,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,1385.33
2009,Bhestan,1129,4,3,8,Villa,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,2457.36
2009,Udhna,1778,4,1,3,House,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,883.78
2009,Varachha,1466,4,2,8,House,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,3160.83
2009,Sachin,2714,4,3,10,Villa,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,3076.03
2009,Bhestan,1967,4,2,3,Apartment,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,837.06
2009,Sachin,1085,1,2,4,Apartment,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,446.46
2009,Dindoli,1428,3,2,5,Villa,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,1117.81
2009,Althan,592,3,1,5,House,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,1382.11
2009,Athwa,1558,1,1,9,Apartment,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,1345.04
2009,Pal,2316,3,2,6,House,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,3245.0
2009,Sarthana,2034,3,2,2,Apartment,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,523.16
2009,Sachin,1697,4,2,4,Apartment,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,1116.05
2009,Varachha,770,4,3,5,Villa,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,2172.95
2009,Dindoli,680,1,1,2,Apartment,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,167.42
2009,Udhna,2308,4,1,3,House,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,884.16
2009,Bhestan,2901,1,3,10,Villa,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,1402.76
2009,Althan,2713,4,2,3,Apartment,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,1184.35
2009,Piplod,1241,5,1,5,Apartment,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,2170.7
2009,Dindoli,1192,1,2,5,House,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,558.74
2009,Varachha,1528,4,3,10,House,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,4345.85
2009,Sachin,2979,5,1,4,Villa,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,1230.7
2009,Adajan,2012,4,1,7,Villa,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,4266.23
2009,Sachin,2874,3,3,7,Apartment,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,1758.03
2009,Bhestan,2376,4,1,6,Apartment,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,1506.8
2009,Dindoli,783,4,3,9,Apartment,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,2761.95
2009,Dindoli,839,3,3,4,Villa,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,1005.19
2009,Adajan,2678,5,3,2,Apartment,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,1753.06
2009,Bhestan,2180,4,1,5,House,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,1256.83
2009,Adajan,1901,5,1,4,House,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,2970.89
2009,Ghod Dod Road,2041,4,2,7,Villa,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,3495.41
2009,Bhestan,2542,1,1,2,Apartment,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,167.52
2009,Katargam,1747,2,2,1,Apartment,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,196.2
2009,Sarthana,2185,5,1,2,Villa,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,721.17
2009,Sachin,2931,1,2,1,Apartment,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,111.67
2009,Sarthana,2751,2,3,3,House,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,688.36
2009,Sachin,2845,5,3,5,Apartment,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,1813.66
2009,City Light,1293,1,2,10,Villa,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,2001.08
2009,Sarthana,1312,4,1,3,House,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,883.45
2009,Piplod,2324,4,1,2,House,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,711.88
2009,Bhestan,986,3,2,10,Apartment,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,2231.99
2009,Vesu,2511,3,3,7,Apartment,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,4248.45
2009,Piplod,1586,1,2,6,Apartment,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,947.69
2009,Bhestan,2371,3,3,6,Villa,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,1510.3
2009,Bhestan,826,1,1,10,Villa,13.65,Area5,4233000,228,6.5,83.4,6.15,557.93,490,839.15
2009,Sarthana,2554,2,1,6,House,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,984.22
2009,City Light,651,4,3,6,Villa,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,3288.25
2009,Ghod Dod Road,914,2,2,10,Apartment,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,2987.27
2009,City Light,648,1,2,6,House,7.65,Area2,4233000,228,6.5,83.4,6.15,995.52,780,1196.13
2009,Piplod,966,4,2,9,Apartment,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,3551.96
2009,Althan,1210,3,2,9,Villa,9.65,Area3,4233000,228,6.5,83.4,6.15,789.19,880,2848.65
2009,Adajan,1897,3,2,1,Villa,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,541.9
2009,Udhna,1043,5,2,4,Apartment,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,1569.1
2009,Vesu,1955,2,3,9,Villa,5.65,Area1,4233000,228,6.5,83.4,6.15,1347.91,1070,4271.29
2009,Udhna,2261,1,1,4,House,11.65,Area4,4233000,228,6.5,83.4,6.15,653.71,730,394.38
